Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Pair
2023-11-18 09:15:00,1940.36,1942.97,1939.60,1942.30,12494.903,2023-11-18 09:29:59.999,24258551.14618,12776,6604.955,12823672.01489,0,ETHUSDT
2023-11-18 09:30:00,1942.30,1946,1941.27,1945.57,16619.712,2023-11-18 09:44:59.999,32309943.22377,15730,10071.065,19579849.95898,0,ETHUSDT
2023-11-18 09:45:00,1945.57,1945.57,1940.60,1941.37,10796.165,2023-11-18 09:59:59.999,20976877.43221,11548,4184.822,8129690.71903,0,ETHUSDT
2023-11-18 10:00:00,1941.37,1945.50,1940.70,1944.41,12781.386,2023-11-18 10:14:59.999,24839649.76237,13026,8827.750,17156751.04914,0,ETHUSDT
2023-11-18 10:15:00,1944.41,1945.20,1943.14,1945.20,6787.273,2023-11-18 10:29:59.999,13195413.96352,9830,3313.681,6442181.19620,0,ETHUSDT
2023-11-18 10:30:00,1945.20,1945.20,1940.50,1942.39,14340.866,2023-11-18 10:44:59.999,27856212.47642,13004,5769.718,11205983.87585,0,ETHUSDT
2023-11-18 10:45:00,1942.41,1945.87,1940.83,1944.99,11661.428,2023-11-18 10:59:59.999,22662801.22363,12150,5505.226,10699035.43335,0,ETHUSDT
2023-11-18 11:00:00,1944.99,1945.65,1942.22,1944.79,13290.731,2023-11-18 11:14:59.999,25831405.75273,11068,7074.926,13750045.67034,0,ETHUSDT
2023-11-18 11:15:00,1944.80,1945.97,1941.03,1941.29,9766.464,2023-11-18 11:29:59.999,18975377.84229,9800,4107.279,7979668.88430,0,ETHUSDT
2023-11-18 11:30:00,1941.29,1943.26,1940.34,1941.38,8459.730,2023-11-18 11:44:59.999,16425741.16097,9424,4121.392,8002273.23814,0,ETHUSDT
2023-11-18 11:45:00,1941.38,1941.78,1934.25,1935.99,20156.845,2023-11-18 11:59:59.999,39065441.50830,18084,8541.201,16552969.90535,0,ETHUSDT
2023-11-18 12:00:00,1935.99,1937.72,1933.08,1935.21,16765.170,2023-11-18 12:14:59.999,32455016.31190,14101,6708.028,12985933.38056,0,ETHUSDT
2023-11-18 12:15:00,1935.21,1942.58,1934.94,1941.38,12939.812,2023-11-18 12:29:59.999,25089908.05384,13193,7742.121,15011798.69480,0,ETHUSDT
2023-11-18 12:30:00,1941.38,1941.75,1938.36,1941.41,6681.653,2023-11-18 12:44:59.999,12965068.22176,8824,3678.184,7137250.93589,0,ETHUSDT
2023-11-18 12:45:00,1941.41,1942.64,1940.54,1940.79,10434.148,2023-11-18 12:59:59.999,20261669.55695,9459,6438.807,12503612.00258,0,ETHUSDT
2023-11-18 13:00:00,1940.78,1943.15,1936.80,1937.41,11742.124,2023-11-18 13:14:59.999,22779001.95130,12382,4317.148,8376562.50016,0,ETHUSDT
2023-11-18 13:15:00,1937.40,1940.15,1931.35,1940.15,24649.773,2023-11-18 13:29:59.999,47695479.49345,26609,12668.426,24515255.51599,0,ETHUSDT
2023-11-18 13:30:00,1940.15,1943.83,1935.24,1940.05,24295.681,2023-11-18 13:44:59.999,47135666.15629,23242,13171.997,25559582.85445,0,ETHUSDT
2023-11-18 13:45:00,1940.05,1940.60,1936.25,1937.79,10588.873,2023-11-18 13:59:59.999,20520961.63250,12281,4652.182,9016175.83537,0,ETHUSDT
2023-11-18 14:00:00,1937.79,1940.71,1936.59,1938.74,7915.140,2023-11-18 14:14:59.999,15343775.64234,10065,4206.451,8154218.82358,0,ETHUSDT
2023-11-18 14:15:00,1938.75,1945.46,1938.74,1942.99,16757.496,2023-11-18 14:29:59.999,32560334.43746,17641,9931.730,19298570.94601,0,ETHUSDT
2023-11-18 14:30:00,1943,1945.20,1940.48,1940.62,16893.837,2023-11-18 14:44:59.999,32821182.14773,17424,8152.705,15840528.45378,0,ETHUSDT
2023-11-18 14:45:00,1940.61,1944.75,1939.27,1940.87,11492.205,2023-11-18 14:59:59.999,22314976.38899,14796,5621.963,10916151.98758,0,ETHUSDT
2023-11-18 15:00:00,1940.87,1947.18,1940.43,1946.79,24640.313,2023-11-18 15:14:59.999,47914782.12336,21267,13372.329,26003768.69740,0,ETHUSDT
2023-11-18 15:15:00,1946.80,1953.28,1944.81,1950.21,36706.449,2023-11-18 15:29:59.999,71571158.49410,34733,19793.832,38592722.97425,0,ETHUSDT
2023-11-18 15:30:00,1950.21,1954.74,1945.50,1950.91,39352.404,2023-11-18 15:44:59.999,76770778.66334,32453,22493.801,43874689.64594,0,ETHUSDT
2023-11-18 15:45:00,1950.92,1955.62,1949,1953.42,22499.130,2023-11-18 15:59:59.999,43938512.05838,22370,11949.510,23339869.58081,0,ETHUSDT
2023-11-18 16:00:00,1953.41,1961.68,1952.87,1961.39,54684.100,2023-11-18 16:14:59.999,107064926.64976,39825,29087.606,56949971.28172,0,ETHUSDT
2023-11-18 16:15:00,1961.40,1961.56,1955.16,1960.56,30933.136,2023-11-18 16:29:59.999,60570735.59036,29370,13219.730,25886060.36767,0,ETHUSDT
2023-11-18 16:30:00,1960.59,1963.50,1954.17,1963.13,29086.326,2023-11-18 16:44:59.999,56972386.12013,30113,13168.205,25799746.26915,0,ETHUSDT
2023-11-18 16:45:00,1963.12,1965,1961,1964.49,25039.242,2023-11-18 16:59:59.999,49168910.12798,28122,12563.374,24671455.89689,0,ETHUSDT
2023-11-18 17:00:00,1964.48,1969,1959.09,1967.20,44771.804,2023-11-18 17:14:59.999,87941692.95118,41116,24025.963,47197284.60528,0,ETHUSDT
2023-11-18 17:15:00,1967.19,1972.01,1965.01,1967.66,35588.452,2023-11-18 17:29:59.999,70056195.97586,36040,17369.339,34192729.68367,0,ETHUSDT
2023-11-18 17:30:00,1967.66,1972.06,1965.80,1967.20,24461.676,2023-11-18 17:44:59.999,48153491.49031,22863,9860.269,19411288.53756,0,ETHUSDT
2023-11-18 17:45:00,1967.20,1967.20,1964.37,1965.51,14855.960,2023-11-18 17:59:59.999,29201582.50448,15818,5903.316,11603857.48465,0,ETHUSDT
2023-11-18 18:00:00,1965.51,1966.63,1960.80,1962.80,26609.395,2023-11-18 18:14:59.999,52243966.67281,20460,12062.686,23686707.03924,0,ETHUSDT
2023-11-18 18:15:00,1962.80,1963.41,1957.71,1960.40,20721.682,2023-11-18 18:29:59.999,40626538.83826,18165,8628.677,16915918.52177,0,ETHUSDT
2023-11-18 18:30:00,1960.39,1963.42,1959.20,1962.72,13571.536,2023-11-18 18:44:59.999,26617271.56581,15269,8275.935,16232936.44896,0,ETHUSDT
2023-11-18 18:45:00,1962.70,1971.23,1962.35,1967.90,33156.658,2023-11-18 18:59:59.999,65226982.24240,25250,22758.945,44775439.70876,0,ETHUSDT
2023-11-18 19:00:00,1967.84,1971,1965.90,1967.16,22149.118,2023-11-18 19:14:59.999,43592156.42576,19088,9182.916,18074241.16122,0,ETHUSDT
2023-11-18 19:15:00,1967.15,1969.44,1965.01,1966.81,9669.192,2023-11-18 19:29:59.999,19021595.26414,11627,4451.116,8755592.38997,0,ETHUSDT
2023-11-18 19:30:00,1966.81,1967.16,1963,1963.45,10274.833,2023-11-18 19:44:59.999,20190174.82259,10663,3860.457,7585969.36645,0,ETHUSDT
2023-11-18 19:45:00,1963.45,1965.26,1961.37,1964.61,10895.921,2023-11-18 19:59:59.999,21393895.73094,11465,5281.688,10371765.91590,0,ETHUSDT
2023-11-18 20:00:00,1964.61,1966.96,1958.77,1960.72,13883.820,2023-11-18 20:14:59.999,27252482.28300,16899,6386.353,12536503.38918,0,ETHUSDT
2023-11-18 20:15:00,1960.73,1965.38,1960.42,1963.27,9640.533,2023-11-18 20:29:59.999,18928132.42820,11801,5053.054,9920923.08720,0,ETHUSDT
2023-11-18 20:30:00,1963.27,1966.04,1963.20,1965.29,4406.139,2023-11-18 20:44:59.999,8657606.50664,7746,2697.390,5300119.92319,0,ETHUSDT
2023-11-18 20:45:00,1965.30,1966.54,1963.40,1963.96,4465.273,2023-11-18 20:59:59.999,8772993.01328,7738,2036.684,4001426.12118,0,ETHUSDT
2023-11-18 21:00:00,1963.96,1966.17,1962.70,1964.40,8439.728,2023-11-18 21:14:59.999,16579889.44082,9683,4799.356,9428382.07095,0,ETHUSDT
2023-11-18 21:15:00,1964.40,1964.60,1961.13,1961.58,6467.740,2023-11-18 21:29:59.999,12692205.39760,9710,2804.596,5503773.65386,0,ETHUSDT
2023-11-18 21:30:00,1961.59,1962.27,1959.57,1960.39,6350.910,2023-11-18 21:44:59.999,12452688.11419,8928,2729.012,5351089.74180,0,ETHUSDT
2023-11-18 21:45:00,1960.39,1962.20,1959.10,1960.49,9499.014,2023-11-18 21:59:59.999,18627165.73058,9540,5943.202,11654477.25084,0,ETHUSDT
2023-11-18 22:00:00,1960.44,1961.88,1956.36,1957.26,11356.343,2023-11-18 22:14:59.999,22241241.60133,11401,3902.020,7643768.38303,0,ETHUSDT
2023-11-18 22:15:00,1957.26,1958.24,1950.50,1956.22,27188.050,2023-11-18 22:29:59.999,53140188.52285,26341,10883.380,21271031.55474,0,ETHUSDT
2023-11-18 22:30:00,1956.22,1958.33,1954.01,1957.67,9335.812,2023-11-18 22:44:59.999,18266582.78286,9423,4180.401,8179173.29532,0,ETHUSDT
2023-11-18 22:45:00,1957.68,1959.46,1956.65,1957.90,9164.966,2023-11-18 22:59:59.999,17946556.27106,8226,3776.686,7395423.78008,0,ETHUSDT
2023-11-18 23:00:00,1957.89,1959.45,1956.44,1958.40,9674.701,2023-11-18 23:14:59.999,18944975.95620,10008,4884.822,9564806.47981,0,ETHUSDT
2023-11-18 23:15:00,1958.40,1963.58,1957.78,1960.71,16781.650,2023-11-18 23:29:59.999,32914935.39494,13696,10200.991,20008466.24345,0,ETHUSDT
2023-11-18 23:30:00,1960.70,1964.54,1959.56,1963.84,14311.016,2023-11-18 23:44:59.999,28084889.21829,11830,8983.419,17629786.98529,0,ETHUSDT
2023-11-18 23:45:00,1963.84,1964.25,1961.31,1963.19,8846.266,2023-11-18 23:59:59.999,17362601.37873,8370,3300.375,6477022.81798,0,ETHUSDT
2023-11-19 00:00:00,1963.19,1963.85,1956.63,1958.21,15787.196,2023-11-19 00:14:59.999,30934954.55344,14212,7260.905,14226798.19400,0,ETHUSDT
2023-11-19 00:15:00,1958.21,1961.48,1957.60,1959.17,11668.689,2023-11-19 00:29:59.999,22864905.81481,10289,6733.928,13194488.28108,0,ETHUSDT
2023-11-19 00:30:00,1959.19,1961.15,1957.05,1959.63,10262.550,2023-11-19 00:44:59.999,20103922.82413,10068,6070.047,11890593.45119,0,ETHUSDT
2023-11-19 00:45:00,1959.62,1959.88,1951.52,1952.73,16824.148,2023-11-19 00:59:59.999,32889166.71490,17033,5609.579,10967519.52515,0,ETHUSDT
2023-11-19 01:00:00,1952.73,1954.93,1950.66,1952.62,13980.606,2023-11-19 01:14:59.999,27297942.75100,15094,7590.396,14820266.99493,0,ETHUSDT
2023-11-19 01:15:00,1952.63,1953.99,1948,1948.84,20408.660,2023-11-19 01:29:59.999,39818792.10646,18370,9389.489,18321980.16975,0,ETHUSDT
2023-11-19 01:30:00,1948.84,1949.51,1944,1948.98,36946.978,2023-11-19 01:44:59.999,71932318.32071,28648,19232.167,37446588.98671,0,ETHUSDT
2023-11-19 01:45:00,1948.93,1952.34,1948.61,1951.62,10536.879,2023-11-19 01:59:59.999,20552803.02410,11359,6058.378,11817346.53674,0,ETHUSDT
2023-11-19 02:00:00,1951.61,1952.83,1948,1948.52,11454.651,2023-11-19 02:14:59.999,22348779.76874,10460,5059.221,9872565.00368,0,ETHUSDT
2023-11-19 02:15:00,1948.52,1948.86,1943.44,1946.73,26722.149,2023-11-19 02:29:59.999,51989806.25117,21590,14925.695,29036949.79097,0,ETHUSDT
2023-11-19 02:30:00,1946.73,1950.48,1946.72,1948.94,9413.975,2023-11-19 02:44:59.999,18348473.10872,10362,4494.164,8759243.93732,0,ETHUSDT
2023-11-19 02:45:00,1948.94,1951.53,1948.39,1948.70,8149.187,2023-11-19 02:59:59.999,15892181.77248,9442,3798.616,7407768.27120,0,ETHUSDT
2023-11-19 03:00:00,1948.71,1951.39,1948.62,1950.84,5679.674,2023-11-19 03:14:59.999,11077067.73901,8212,3489.980,6806528.14289,0,ETHUSDT
2023-11-19 03:15:00,1950.85,1951.42,1946.52,1946.66,6665.819,2023-11-19 03:29:59.999,12991638.68961,8396,2632.004,5129832.95540,0,ETHUSDT
2023-11-19 03:30:00,1946.66,1956.52,1944.37,1952,21718.382,2023-11-19 03:44:59.999,42384209.76754,23173,11442.766,22328681.28617,0,ETHUSDT
2023-11-19 03:45:00,1952.01,1957.89,1948.32,1956.17,26324.921,2023-11-19 03:59:59.999,51417178.93188,24543,15384.984,30049554.20714,0,ETHUSDT
2023-11-19 04:00:00,1956.18,1957.32,1954.35,1955.74,10565.938,2023-11-19 04:14:59.999,20667256.39232,10802,5046.663,9871479.68181,0,ETHUSDT
2023-11-19 04:15:00,1955.73,1955.83,1953.60,1953.68,5253.625,2023-11-19 04:29:59.999,10266475.33430,6365,2267.412,4430813.57076,0,ETHUSDT
2023-11-19 04:30:00,1953.68,1956.30,1953.13,1953.61,5640.501,2023-11-19 04:44:59.999,11024409.60114,7160,2625.326,5131623.15388,0,ETHUSDT
2023-11-19 04:45:00,1953.61,1958.38,1953.15,1956.99,8022.894,2023-11-19 04:59:59.999,15698492.31047,9669,4722.228,9239888.02042,0,ETHUSDT
2023-11-19 05:00:00,1957,1960.91,1956.40,1959.01,9982.118,2023-11-19 05:14:59.999,19554445.20515,11740,6024.286,11801811.31512,0,ETHUSDT
2023-11-19 05:15:00,1959.01,1963.32,1957.34,1962.45,14301.115,2023-11-19 05:29:59.999,28035206.85002,14975,7991.253,15664914.78390,0,ETHUSDT
2023-11-19 05:30:00,1962.44,1962.44,1958,1959.91,9811.657,2023-11-19 05:44:59.999,19232401.34040,10779,4928.977,9661475.25359,0,ETHUSDT
2023-11-19 05:45:00,1959.90,1960.62,1956.69,1957.43,6373.958,2023-11-19 05:59:59.999,12484378.32146,8990,2496.308,4890120.41011,0,ETHUSDT
2023-11-19 06:00:00,1957.43,1963,1956.27,1960.07,16597.560,2023-11-19 06:14:59.999,32533645.46841,14665,9580.423,18778801.43736,0,ETHUSDT
2023-11-19 06:15:00,1960.08,1961.46,1958.74,1959.64,5736.355,2023-11-19 06:29:59.999,11243444.21120,8800,2536.374,4971333.32828,0,ETHUSDT
2023-11-19 06:30:00,1959.64,1963.99,1959.03,1963.24,14557.626,2023-11-19 06:44:59.999,28566054.55770,13494,9119.627,17896222.92229,0,ETHUSDT
2023-11-19 06:45:00,1963.25,1967.74,1961.30,1962.60,21194.308,2023-11-19 06:59:59.999,41636300.01828,18042,11772.997,23130811.96274,0,ETHUSDT
2023-11-19 07:00:00,1962.60,1965.50,1961.05,1965.10,10537.958,2023-11-19 07:14:59.999,20692484.93268,13299,4902.641,9627183.84226,0,ETHUSDT
2023-11-19 07:15:00,1965.09,1965.77,1962.29,1962.49,7958.207,2023-11-19 07:29:59.999,15632992.45487,9749,3812.023,7489121.82732,0,ETHUSDT
2023-11-19 07:30:00,1962.50,1964.20,1961.15,1963.45,6002.120,2023-11-19 07:44:59.999,11780657.40301,8086,2365.757,4643373.63823,0,ETHUSDT
2023-11-19 07:45:00,1963.44,1963.88,1961.01,1962.52,5553.906,2023-11-19 07:59:59.999,10899487.30161,7942,2366.434,4643840.60672,0,ETHUSDT
2023-11-19 08:00:00,1962.52,1964.99,1961,1964.61,9228.570,2023-11-19 08:14:59.999,18114487.34619,9822,3977.411,7806933.31696,0,ETHUSDT
2023-11-19 08:15:00,1964.62,1967.26,1963.15,1964.79,17150.971,2023-11-19 08:29:59.999,33699203.52323,13419,9210.824,18096797.46572,0,ETHUSDT
2023-11-19 08:30:00,1964.80,1965.16,1960.42,1960.83,10324.505,2023-11-19 08:44:59.999,20262836.59002,12589,4246.202,8333940.14274,0,ETHUSDT
2023-11-19 08:45:00,1960.84,1960.91,1958.28,1958.70,9582.427,2023-11-19 08:59:59.999,18776518.41716,11675,3614.249,7082181.85309,0,ETHUSDT
2023-11-19 09:00:00,1958.70,1959.76,1957.12,1957.80,12321.502,2023-11-19 09:14:59.999,24129258.01640,13378,5340.086,10457359.60134,0,ETHUSDT
2023-11-19 09:15:00,1957.80,1961.73,1957.35,1961.40,10303.205,2023-11-19 09:29:59.999,20195276.46478,10406,6724.833,13181966.81061,0,ETHUSDT
2023-11-19 09:30:00,1961.41,1965.31,1960.12,1965.30,12230.472,2023-11-19 09:44:59.999,24005541.78319,11914,6696.433,13144650.50124,0,ETHUSDT
2023-11-19 09:45:00,1965.31,1965.48,1961.17,1963.39,7528.133,2023-11-19 09:59:59.999,14778977.73538,8196,3810.504,7479902.53476,0,ETHUSDT
2023-11-19 10:00:00,1963.39,1963.71,1959,1959.60,12375.541,2023-11-19 10:14:59.999,24265485.43613,10033,4234.035,8300384.37795,0,ETHUSDT
2023-11-19 10:15:00,1959.59,1961.28,1958,1958.46,11295.566,2023-11-19 10:29:59.999,22135150.80978,10638,6411.682,12564890.62861,0,ETHUSDT
2023-11-19 10:30:00,1958.47,1960.63,1958.40,1960.62,6216.084,2023-11-19 10:44:59.999,12180961.99227,6357,3468.612,6796968.63326,0,ETHUSDT
2023-11-19 10:45:00,1960.62,1961.29,1957.73,1957.80,5595.431,2023-11-19 10:59:59.999,10966648.52763,6756,2645.629,5186350.17278,0,ETHUSDT
2023-11-19 11:00:00,1957.79,1957.97,1951.20,1951.97,42821.428,2023-11-19 11:14:59.999,83697874.61387,31072,15369.228,30040540.25990,0,ETHUSDT
2023-11-19 11:15:00,1951.97,1953.60,1945.72,1947.60,37224.801,2023-11-19 11:29:59.999,72556251.45091,30841,17798.722,34694603.04109,0,ETHUSDT
2023-11-19 11:30:00,1947.61,1951.84,1946.17,1951.61,19945.896,2023-11-19 11:44:59.999,38891130.83005,17952,11581.981,22583184.93882,0,ETHUSDT
2023-11-19 11:45:00,1951.60,1953.72,1950,1952.25,10149.203,2023-11-19 11:59:59.999,19812313.52710,10378,5381.308,10505352.40206,0,ETHUSDT
2023-11-19 12:00:00,1952.24,1953.54,1950.34,1952.27,10918.991,2023-11-19 12:14:59.999,21314429.57493,10651,5462.721,10663974.06084,0,ETHUSDT
2023-11-19 12:15:00,1952.27,1952.60,1945.11,1947.70,15040.859,2023-11-19 12:29:59.999,29301480.74327,15601,6068.420,11819699.08947,0,ETHUSDT
2023-11-19 12:30:00,1947.69,1951.41,1945.05,1949.99,14420.372,2023-11-19 12:44:59.999,28096130.17676,13993,8487.316,16539375.02431,0,ETHUSDT
2023-11-19 12:45:00,1949.99,1954.29,1949.37,1953.52,14194.961,2023-11-19 12:59:59.999,27714155.22394,12942,8975.855,17523930.51953,0,ETHUSDT
2023-11-19 13:00:00,1953.53,1956.14,1952.20,1952.81,11479.038,2023-11-19 13:14:59.999,22434336.70855,11385,6170.079,12059754.62933,0,ETHUSDT
2023-11-19 13:15:00,1952.80,1954.20,1951.06,1953.76,9504.295,2023-11-19 13:29:59.999,18554673.42105,9091,4276.786,8349791.83558,0,ETHUSDT
2023-11-19 13:30:00,1953.75,1955.87,1952.61,1954.40,6581.122,2023-11-19 13:44:59.999,12863860.45567,7778,3579.565,6996518.71562,0,ETHUSDT
2023-11-19 13:45:00,1954.39,1954.45,1952.76,1952.98,4892.763,2023-11-19 13:59:59.999,9558199.66483,6720,2300.129,4493293.01631,0,ETHUSDT
2023-11-19 14:00:00,1952.98,1952.98,1947.37,1950,16327.855,2023-11-19 14:14:59.999,31838004.40251,17420,6239.369,12165861.14686,0,ETHUSDT
2023-11-19 14:15:00,1950,1956.40,1949.11,1954.61,15231.731,2023-11-19 14:29:59.999,29758840.72552,14399,8919.464,17425973.95184,0,ETHUSDT
2023-11-19 14:30:00,1954.61,1956,1952,1955.68,8727.594,2023-11-19 14:44:59.999,17057953.77127,9443,4595.907,8982872.69147,0,ETHUSDT
2023-11-19 14:45:00,1955.65,1956.24,1952.46,1953.98,9419.004,2023-11-19 14:59:59.999,18405035.85674,9578,3862.465,7547647.81300,0,ETHUSDT
2023-11-19 15:00:00,1953.98,1954.04,1949.12,1951.74,9830.436,2023-11-19 15:14:59.999,19183701.26931,11022,4337.173,8463599.87424,0,ETHUSDT
2023-11-19 15:15:00,1951.74,1965.78,1951.74,1962.40,47202.661,2023-11-19 15:29:59.999,92591283.46602,38603,28950.807,56775315.92930,0,ETHUSDT
2023-11-19 15:30:00,1962.41,1969.80,1960.39,1966.64,39249.164,2023-11-19 15:44:59.999,77171671.72558,32057,23523.963,46252988.02728,0,ETHUSDT
2023-11-19 15:45:00,1966.64,1968.53,1963.50,1967.22,17927.270,2023-11-19 15:59:59.999,35246733.48179,17601,7986.259,15702423.66302,0,ETHUSDT
2023-11-19 16:00:00,1967.22,1979,1966.67,1975.87,50809.613,2023-11-19 16:14:59.999,100253599.83806,45296,33741.279,66579096.01966,0,ETHUSDT
2023-11-19 16:15:00,1975.88,1976.83,1966,1968.01,33477.179,2023-11-19 16:29:59.999,65995380.86326,32062,13346.554,26312000.36677,0,ETHUSDT
2023-11-19 16:30:00,1968.01,1970,1966.06,1966.95,18799.867,2023-11-19 16:44:59.999,37001631.75292,19103,9775.472,19241452.43488,0,ETHUSDT
2023-11-19 16:45:00,1966.94,1969.68,1966.28,1969.16,15458.878,2023-11-19 16:59:59.999,30421033.25973,13629,7945.374,15635750.92443,0,ETHUSDT
2023-11-19 17:00:00,1969.15,1974.52,1968.20,1972.21,16943.846,2023-11-19 17:14:59.999,33411739.33680,18471,8784.238,17321199.29059,0,ETHUSDT
2023-11-19 17:15:00,1972.21,1976.19,1971.81,1975.82,11428.795,2023-11-19 17:29:59.999,22560725.09580,14854,5803.534,11457090.98772,0,ETHUSDT
2023-11-19 17:30:00,1975.83,1980.50,1973.50,1974.57,20036.551,2023-11-19 17:44:59.999,39623182.88173,23615,10015.917,19810407.14140,0,ETHUSDT
2023-11-19 17:45:00,1974.58,1974.99,1969.56,1973.72,31932.980,2023-11-19 17:59:59.999,62964094.14969,19685,15329.961,30223516.07291,0,ETHUSDT
2023-11-19 18:00:00,1973.72,1974.92,1971.73,1972.25,13070.470,2023-11-19 18:14:59.999,25796783.98682,10989,5026.978,9922379.39529,0,ETHUSDT
2023-11-19 18:15:00,1972.25,1979.66,1971.36,1977.19,25889.088,2023-11-19 18:29:59.999,51164598.36238,22464,16027.068,31674862.93458,0,ETHUSDT
2023-11-19 18:30:00,1977.20,1980.53,1973.16,1978.92,15355.549,2023-11-19 18:44:59.999,30358091.98920,17985,7873.979,15567222.58094,0,ETHUSDT
2023-11-19 18:45:00,1978.92,1983,1978.01,1979.48,32515.258,2023-11-19 18:59:59.999,64402436.31019,27933,18886.950,37415297.99151,0,ETHUSDT
2023-11-19 19:00:00,1979.48,1980.59,1974.57,1975.80,17781.885,2023-11-19 19:14:59.999,35154511.58900,17205,7638.434,15098869.93803,0,ETHUSDT
2023-11-19 19:15:00,1975.79,1979.70,1975.07,1979.36,9840.422,2023-11-19 19:29:59.999,19462967.32943,11441,5113.136,10112778.94929,0,ETHUSDT
2023-11-19 19:30:00,1979.37,1981.21,1977.20,1980.87,10056.141,2023-11-19 19:44:59.999,19910944.58447,11881,5010.729,9921082.23113,0,ETHUSDT
2023-11-19 19:45:00,1980.88,1985.71,1980.20,1984.03,23639.711,2023-11-19 19:59:59.999,46898771.37894,22129,13400.075,26586246.95050,0,ETHUSDT
2023-11-19 20:00:00,1984.03,1988.60,1980.88,1982.26,29178.473,2023-11-19 20:14:59.999,57936660.72380,28228,15555.539,30891604.07243,0,ETHUSDT
2023-11-19 20:15:00,1982.26,1983.26,1977.36,1977.92,19318.785,2023-11-19 20:29:59.999,38236127.72782,17903,7142.989,14139387.44168,0,ETHUSDT
2023-11-19 20:30:00,1977.91,1987.19,1976.37,1983.82,51434.135,2023-11-19 20:44:59.999,101966153.37412,28009,27223.165,53953153.80031,0,ETHUSDT
2023-11-19 20:45:00,1983.82,1986,1983.82,1985.21,9805.545,2023-11-19 20:59:59.999,19465278.04441,13026,4840.341,9608656.07334,0,ETHUSDT
2023-11-19 21:00:00,1985.30,1986.59,1981.76,1982.40,15162.850,2023-11-19 21:14:59.999,30081675.42369,15374,6175.742,12253178.99891,0,ETHUSDT
2023-11-19 21:15:00,1982.40,1986.07,1982.21,1985.14,12993.047,2023-11-19 21:29:59.999,25784905.19307,12320,7369.922,14625650.47022,0,ETHUSDT
2023-11-19 21:30:00,1985.14,1987.38,1980.33,1981.14,11652.713,2023-11-19 21:44:59.999,23122029.96842,12983,5536.707,10988042.83840,0,ETHUSDT
2023-11-19 21:45:00,1981.15,1983.84,1978.52,1983.11,14856.831,2023-11-19 21:59:59.999,29435129.67253,12951,6955.131,13781982.45060,0,ETHUSDT
2023-11-19 22:00:00,1983.11,1985.07,1980.16,1981.06,11162.323,2023-11-19 22:14:59.999,22134149.04771,13485,5673.089,11250037.78270,0,ETHUSDT
2023-11-19 22:15:00,1981.06,1982,1979,1979,7824.423,2023-11-19 22:29:59.999,15496037.98208,7555,3719.836,7367472.20360,0,ETHUSDT
2023-11-19 22:30:00,1979,1981.40,1976.17,1979.29,11152.499,2023-11-19 22:44:59.999,22065268.27970,11733,5037.470,9967365.52339,0,ETHUSDT
2023-11-19 22:45:00,1979.29,1981.46,1976.87,1981.45,6980.930,2023-11-19 22:59:59.999,13814879.46351,7515,3668.927,7260965.46960,0,ETHUSDT
2023-11-19 23:00:00,1981.45,2004.86,1980.18,2000.45,124709.248,2023-11-19 23:14:59.999,248832020.46791,92886,73686.090,146997478.99967,0,ETHUSDT
2023-11-19 23:15:00,2000.45,2012.52,1998.65,2001.59,71603.120,2023-11-19 23:29:59.999,143599553.37166,56856,41369.564,82978506.65284,0,ETHUSDT
2023-11-19 23:30:00,2001.59,2015.40,2001.26,2012.80,51066.051,2023-11-19 23:44:59.999,102636917.85773,43512,31268.118,62851654.20635,0,ETHUSDT
2023-11-19 23:45:00,2012.81,2016.45,2010.17,2012.46,34456.205,2023-11-19 23:59:59.999,69369251.40228,34141,16584.061,33389532.94137,0,ETHUSDT
2023-11-20 00:00:00,2012.45,2013.96,2005.07,2005.30,34077.685,2023-11-20 00:14:59.999,68433978.27297,35036,13132.479,26369526.71615,0,ETHUSDT
2023-11-20 00:15:00,2005.29,2007.03,2000.59,2000.70,21693.275,2023-11-20 00:29:59.999,43470580.83734,23883,9065.850,18168901.94585,0,ETHUSDT
2023-11-20 00:30:00,2000.63,2005.92,1995.81,2005.09,41814.994,2023-11-20 00:44:59.999,83646580.46482,34592,22400.977,44817267.17454,0,ETHUSDT
2023-11-20 00:45:00,2005.09,2007.96,2001.50,2006.92,19999.134,2023-11-20 00:59:59.999,40098566.12832,17643,10206.741,20465752.64722,0,ETHUSDT
2023-11-20 01:00:00,2006.93,2008.45,2002.15,2003.55,19074.521,2023-11-20 01:14:59.999,38247794.22882,17917,8600.928,17250366.81879,0,ETHUSDT
2023-11-20 01:15:00,2003.55,2006.91,2002.07,2006.28,11710.797,2023-11-20 01:29:59.999,23475892.05223,12390,6158.882,12346824.53609,0,ETHUSDT
2023-11-20 01:30:00,2006.29,2008.31,2005.01,2007.33,11641.087,2023-11-20 01:44:59.999,23357587.15893,11326,7380.459,14809327.56628,0,ETHUSDT
2023-11-20 01:45:00,2007.33,2007.43,2003.76,2006.88,15326.729,2023-11-20 01:59:59.999,30736364.86822,14536,6368.961,12772930.34826,0,ETHUSDT
2023-11-20 02:00:00,2006.89,2008.39,2000.45,2000.85,14676.635,2023-11-20 02:14:59.999,29406023.81395,17376,6044.167,12110337.91377,0,ETHUSDT
